"ID","X","melody","block","Relaxation","Cat_Fam","Type","Measured_Fam","Liking","onset","offset","total_duration","total_duration_min","valence","associations","relax_music","radio","fmri_id","new_familiarity","new_condition","old_condition"
56326,2226,"hibernate",1,99.0451388888889,"Unfamiliar","Sedative",13.10763889,86.19791667,700.6377,728.6833,733.7046,12.2284,NA,NA,NA,NA,53,"unfamiliar","Unfam_Sed","Unfam_Sed"
56326,2231,"in my bed",2,83.5069444444444,"Unfamiliar","Sedative",6.944444444,68.57638889,469.1199,497.1669,502.1871,8.3698,NA,NA,NA,NA,53,"unfamiliar","Unfam_Sed","Unfam_Sed"
56326,2233,"last night i dreamt",2,71.7881944444444,"Unfamiliar","Excitative",13.71527778,72.04861111,39.1331,67.181,72.1991,1.2033,NA,NA,NA,NA,53,"unfamiliar","Unfam_Exc","Unfam_Exc"
56326,2238,"love definition",2,60.7638888888889,"Unfamiliar","Excitative",22.74305556,68.48958333,700.648,728.696,733.7151,12.2286,NA,NA,NA,NA,53,"unfamiliar","Unfam_Exc","Unfam_Exc"
56326,2241,"outlines",1,100,"Unfamiliar","Sedative",57.03125,73.26388889,39.1223,67.168,72.1883,1.2031,NA,NA,NA,NA,53,"unfamiliar","Unfam_Sed","Unfam_Sed"
56326,2242,"paperships",1,99.7395833333333,"Unfamiliar","Sedative",12.67361111,97.91666667,171.411,199.4628,204.4949,3.4082,NA,NA,NA,NA,53,"unfamiliar","Unfam_Sed","Unfam_Sed"
56326,2244,"red to blue",1,53.0381944444444,"Unfamiliar","Sedative",2.604166667,5.555555556,436.0246,464.0738,469.0914,7.8182,NA,NA,NA,NA,53,"unfamiliar","Unfam_Sed","Unfam_Sed"
56326,2245,"revolution",2,65.8854166666667,"Unfamiliar","Excitative",7.638888889,57.03125,303.7283,331.7803,336.8122,5.6135,NA,NA,NA,NA,53,"unfamiliar","Unfam_Exc","Unfam_Exc"
56326,2249,"some kind of blue",2,83.0729166666667,"Unfamiliar","Sedative",10.59027778,76.90972222,204.507,232.5562,237.5738,3.9596,NA,NA,NA,NA,53,"unfamiliar","Unfam_Sed","Unfam_Sed"
56326,2250,"stealing love",1,76.0416666666667,"Unfamiliar","Sedative",15.10416667,57.37847222,568.3309,596.3775,601.3981,10.0233,NA,NA,NA,NA,53,"unfamiliar","Unfam_Sed","Unfam_Sed"
56326,2253,"thinking of you red",1,85.4166666666667,"Unfamiliar","Excitative",28.47222222,42.01388889,204.4962,232.5441,237.5632,3.9594,NA,NA,NA,NA,53,"unfamiliar","Unfam_Exc","Unfam_Exc"
56326,2254,"walnut hill",2,74.3923611111111,"Unfamiliar","Excitative",50.34722222,52.34375,436.0352,464.0864,469.1186,7.8186,NA,NA,NA,NA,53,"unfamiliar","Unfam_Exc","Unfam_Exc"
56326,2255,"what a surprise",2,73.0034722222222,"Unfamiliar","Excitative",0,28.47222222,171.4385,199.485,204.5057,3.4084,NA,NA,NA,NA,53,"unfamiliar","Unfam_Exc","Unfam_Exc"
56344,2261,"always free",2,62.8472222222222,"Unfamiliar","Excitative",25.78125,4.166666667,6.0171,34.0891,39.1134,0.6519,NA,NA,NA,NA,43,"unfamiliar","Unfam_Exc","Unfam_Exc"
56344,2272,"falling",1,30.2951388888889,"Unfamiliar","Sedative",67.96875,29.86111111,568.321,596.3695,601.3882,10.0231,NA,NA,NA,NA,43,"unfamiliar","Unfam_Sed","Unfam_Sed"
56344,2274,"giving it all",1,26.4756944444444,"Unfamiliar","Excitative",2.083333333,0,469.083,497.1362,502.1665,8.3694,NA,NA,NA,NA,43,"unfamiliar","Unfam_Exc","Unfam_Exc"
56344,2275,"here tonight",2,76.4756944444445,"Unfamiliar","Sedative",60.24305556,68.75,634.4611,662.5129,667.5449,11.1257,NA,NA,NA,NA,43,"unfamiliar","Unfam_Sed","Unfam_Sed"
56344,2276,"house of broken dreams",2,41.1458333333333,"Unfamiliar","Sedative",35.9375,33.24652778,369.8648,397.9129,402.9317,6.7155,NA,NA,NA,NA,43,"unfamiliar","Unfam_Sed","Unfam_Sed"
56344,2277,"hurt in your heart",1,66.8402777777778,"Unfamiliar","Sedative",65.97222222,35.76388889,171.4013,199.4541,204.485,3.4081,NA,NA,NA,NA,43,"unfamiliar","Unfam_Sed","Unfam_Sed"
56344,2281,"icy blue heart",2,82.1180555555556,"Unfamiliar","Sedative",0,4.861111111,237.558,265.6076,270.6249,4.5104,NA,NA,NA,NA,43,"unfamiliar","Unfam_Sed","Unfam_Sed"
56344,2283,"in my bed",1,63.5416666666667,"Unfamiliar","Sedative",38.62847222,9.375,700.6275,728.675,733.6948,12.2282,NA,NA,NA,NA,43,"unfamiliar","Unfam_Sed","Unfam_Sed"
56344,2291,"revolution",1,67.7951388888889,"Unfamiliar","Excitative",22.04861111,19.27083333,336.7932,364.8422,369.8599,6.1643,NA,NA,NA,NA,43,"unfamiliar","Unfam_Exc","Unfam_Exc"
56344,2292,"room to grow",2,24.5659722222222,"Unfamiliar","Excitative",2.604166667,4.861111111,270.6262,298.6793,303.7101,5.0618,NA,NA,NA,NA,43,"unfamiliar","Unfam_Exc","Unfam_Exc"
56344,2293,"run",1,29.0798611111111,"Unfamiliar","Excitative",30.90277778,33.07291667,733.696,761.7465,766.78,12.7797,NA,NA,NA,NA,43,"unfamiliar","Unfam_Exc","Unfam_Exc"
56344,2299,"the stand",1,17.3611111111111,"Unfamiliar","Sedative",32.89930556,2.517361111,39.1127,67.1598,72.1782,1.203,NA,NA,NA,NA,43,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2305,"2 pills",1,61.8055555555556,"Unfamiliar","Sedative",0,36.89236111,72.1953,100.2472,105.2793,1.7547,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2306,"aftermoon",1,54.6006944444444,"Unfamiliar","Excitative",0,12.32638889,138.3486,166.3992,171.4323,2.8572,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2307,"all alone",2,70.2256944444444,"Unfamiliar","Excitative",0.434027778,45.3125,138.3332,166.3806,171.4002,2.8567,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2310,"always free",2,57.3784722222222,"Unfamiliar","Excitative",0,51.12847222,270.6233,298.6762,303.7069,5.0618,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2311,"arms wide open",2,48.4375,"Unfamiliar","Excitative",0,64.23611111,667.5429,695.6247,700.6433,11.6774,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2312,"bringing on the light",1,56.0763888888889,"Unfamiliar","Excitative",0,25,270.6552,298.7049,303.7224,5.062,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2316,"did you know",2,54.6875,"Unfamiliar","Excitative",0,77.25694444,535.2362,563.286,568.3031,9.4717,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2317,"dont say",2,60.7638888888889,"Unfamiliar","Sedative",0,63.28125,766.7978,794.8456,799.8646,13.3311,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2319,"every time it rains",2,54.3402777777778,"Unfamiliar","Sedative",0,35.67708333,634.4747,662.5204,667.5416,11.1257,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2320,"falling",2,60.9375,"Unfamiliar","Sedative",0,58.42013889,105.248,133.2992,138.3318,2.3055,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2323,"giving it all",1,58.1597222222222,"Unfamiliar","Excitative",0,40.79861111,667.5584,695.6103,700.6422,11.6774,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2324,"here tonight",1,100,"Unfamiliar","Sedative",0,38.19444444,601.405,629.4583,634.489,10.5748,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2325,"hibernate",2,80.9895833333333,"Unfamiliar","Sedative",0,16.14583333,237.5546,265.6048,270.6221,4.5104,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2326,"hurt in your heart",2,82.2048611111111,"Unfamiliar","Sedative",0,0,502.1679,530.2158,535.235,8.9206,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2329,"icy blue heart",1,65.8854166666667,"Unfamiliar","Sedative",0,69.79166667,204.5021,232.552,237.5692,3.9595,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2333,"love definition",2,44.53125,"Unfamiliar","Excitative",0,32.03125,6.0211,34.086,39.1103,0.6518,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2335,"outlines",2,100,"Unfamiliar","Sedative",0,47.04861111,369.8618,397.9097,402.9283,6.7155,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2336,"paperships",1,60.8506944444444,"Unfamiliar","Sedative",0,46.875,733.7117,761.7626,766.7955,12.7799,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2338,"revolution",2,37.3263888888889,"Unfamiliar","Excitative",0,57.89930556,402.9295,430.9821,436.0138,7.2669,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2339,"run",1,40.9722222222222,"Unfamiliar","Excitative",48.4375,60.32986111,535.2519,563.3048,568.3356,9.4723,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2342,"some kind of blue",1,80.2951388888889,"Unfamiliar","Sedative",18.22916667,30.12152778,469.1149,497.1623,502.1823,8.3697,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2348,"the stand",1,63.1944444444444,"Unfamiliar","Sedative",0,57.89930556,336.8088,364.8574,369.8757,6.1646,NA,NA,NA,NA,52,"unfamiliar","Unfam_Sed","Unfam_Sed"
56395,2349,"time of times",1,74.21875,"Unfamiliar","Excitative",0,30.12152778,6.0228,34.0919,39.1093,0.6518,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56395,2351,"what a surprise",1,49.21875,"Unfamiliar","Excitative",0,42.1875,402.9619,431.01,436.0292,7.2672,NA,NA,NA,NA,52,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2353,"aftermoon",2,42.96875,"Unfamiliar","Excitative",16.57986111,13.71527778,535.2536,563.3002,568.3208,9.472,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2355,"always free",1,42.6215277777778,"Unfamiliar","Excitative",28.81944444,53.47222222,601.3911,629.4401,634.458,10.5743,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2356,"arms wide open",1,16.9270833333333,"Unfamiliar","Excitative",0,12.58680556,204.4712,232.5238,237.555,3.9592,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2357,"bringing on the light",2,54.8611111111111,"Unfamiliar","Excitative",14.58333333,52.60416667,402.947,430.995,436.0145,7.2669,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2358,"cherokee",1,42.1875,"Unfamiliar","Sedative",0,16.57986111,667.5442,695.5924,700.6113,11.6769,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2363,"dont say",2,61.1979166666667,"Unfamiliar","Sedative",0,38.62847222,436.0157,464.0669,469.0992,7.8183,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2366,"falling",2,67.4479166666667,"Unfamiliar","Sedative",15.10416667,55.55555556,171.4189,199.466,204.486,3.4081,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2369,"giving it all",2,61.1979166666667,"Unfamiliar","Excitative",0,22.13541667,6.022,34.0894,39.111,0.6519,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2370,"here tonight",2,69.0104166666667,"Unfamiliar","Sedative",2.777777778,49.82638889,39.1134,67.1618,72.1793,1.203,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2372,"hurt in your heart",1,57.5520833333333,"Unfamiliar","Sedative",1.215277778,59.98263889,138.3345,166.3815,171.4017,2.8567,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2376,"icy blue heart",1,45.6597222222222,"Unfamiliar","Sedative",0,14.14930556,535.2377,563.2865,568.3047,9.4717,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2378,"in my bed",1,53.9930555555556,"Unfamiliar","Sedative",0,30.38194444,270.6244,298.677,303.7081,5.0618,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2382,"love definition",1,57.8993055555556,"Unfamiliar","Excitative",0,50,733.6974,761.7445,766.7646,12.7794,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2383,"love lessons",2,61.0243055555556,"Unfamiliar","Sedative",0,33.42013889,568.3219,596.3715,601.3891,10.0232,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2385,"no one does it better",1,43.75,"Unfamiliar","Excitative",6.076388889,56.68402778,336.7779,364.8296,369.8615,6.1644,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2386,"outlines",1,55.46875,"Unfamiliar","Sedative",0.347222222,16.40625,402.9309,430.9815,436.015,7.2669,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2387,"paperships",1,63.4548611111111,"Unfamiliar","Sedative",0,58.15972222,6.0226,34.0856,39.1117,0.6519,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2388,"red to blue",2,54.0798611111111,"Unfamiliar","Sedative",4.861111111,40.625,303.7087,331.7613,336.7925,5.6132,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2389,"revolution",1,39.1493055555556,"Unfamiliar","Excitative",0,61.02430556,72.1813,100.2291,105.2482,1.7541,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2390,"room to grow",2,43.1423611111111,"Unfamiliar","Excitative",18.75,66.66666667,270.6406,298.6908,303.7076,5.0618,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2393,"some kind of blue",2,68.6631944444445,"Unfamiliar","Sedative",7.725694444,59.375,700.6286,728.6769,733.6956,12.2283,NA,NA,NA,NA,49,"unfamiliar","Unfam_Sed","Unfam_Sed"
56419,2397,"thinking of you red",2,29.3402777777778,"Unfamiliar","Excitative",0,57.72569444,138.3338,166.3849,171.4177,2.857,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2398,"time of times",2,42.4479166666667,"Unfamiliar","Excitative",18.40277778,61.11111111,667.5436,695.5956,700.6273,11.6771,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56419,2400,"what a surprise",1,40.3645833333333,"Unfamiliar","Excitative",0,72.82986111,469.0842,497.1348,502.1681,8.3695,NA,NA,NA,NA,49,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2401,"2 pills",1,44.3576388888889,"Unfamiliar","Sedative",0,45.05208333,105.2624,133.3095,138.3297,2.3055,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2402,"aftermoon",1,64.7569444444445,"Unfamiliar","Excitative",23.95833333,52.95138889,667.5406,695.5917,700.6242,11.6771,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2405,"always free",2,30.6423611111111,"Unfamiliar","Excitative",0.694444444,54.6875,72.1982,100.2478,105.2655,1.7544,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2406,"cherokee",1,77.0833333333333,"Unfamiliar","Sedative",35.85069444,58.50694444,369.859,397.9099,402.9428,6.7157,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2410,"did you know",2,46.09375,"Unfamiliar","Excitative",23.69791667,53.73263889,601.408,629.4589,634.4918,10.5749,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2411,"do it now",1,33.9409722222222,"Unfamiliar","Excitative",0,53.21180556,138.3308,166.3809,171.3979,2.8566,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2413,"every time it rains",1,61.0243055555556,"Unfamiliar","Sedative",0,53.125,634.4728,662.5204,667.5394,11.1257,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2414,"falling",2,58.59375,"Unfamiliar","Sedative",28.38541667,53.55902778,667.5612,695.6113,700.6284,11.6771,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2417,"giving it all",2,53.125,"Unfamiliar","Excitative",0,52.69097222,733.7145,761.7634,766.7817,12.7797,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2418,"here tonight",1,36.8055555555556,"Unfamiliar","Sedative",0,46.61458333,502.1658,530.2154,535.2328,8.9205,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2420,"hurt in your heart",2,52.9513888888889,"Unfamiliar","Sedative",0,44.87847222,270.6584,298.7063,303.7252,5.0621,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2423,"icy blue heart",2,52.6041666666667,"Unfamiliar","Sedative",0,49.30555556,6.0225,34.0948,39.1119,0.6519,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2425,"last night i dreamt",1,44.0104166666667,"Unfamiliar","Excitative",0,51.82291667,270.6376,298.6866,303.7045,5.0617,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2429,"love lessons",1,75.1736111111111,"Unfamiliar","Sedative",22.04861111,51.90972222,237.5524,265.6049,270.6363,4.5106,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2431,"no one does it better",2,46.1805555555556,"Unfamiliar","Excitative",0,57.37847222,336.8116,364.8578,369.8787,6.1646,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2432,"outlines",2,54.4270833333333,"Unfamiliar","Sedative",0,42.70833333,402.9481,431.0009,436.032,7.2672,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2433,"paperships",2,46.1805555555556,"Unfamiliar","Sedative",0,46.44097222,138.3519,166.4003,171.4188,2.857,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2434,"revolution",1,63.28125,"Unfamiliar","Excitative",0,66.31944444,6.0217,34.0859,39.1081,0.6518,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2435,"run",1,15.4513888888889,"Unfamiliar","Excitative",0,65.27777778,402.9439,430.9915,436.0115,7.2669,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2436,"some kind of blue",2,68.75,"Unfamiliar","Sedative",0,48.00347222,535.2549,563.306,568.3387,9.4723,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2441,"the stand",1,44.4444444444444,"Unfamiliar","Sedative",0,17.36111111,766.7787,794.8258,799.8461,13.3308,NA,NA,NA,NA,68,"unfamiliar","Unfam_Sed","Unfam_Sed"
56431,2442,"time of times",1,59.8090277777778,"Unfamiliar","Excitative",0,55.20833333,535.2339,563.2864,568.3178,9.472,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2445,"walnut hill",2,45.9201388888889,"Unfamiliar","Excitative",0,52.25694444,469.1012,497.1535,502.1852,8.3698,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56431,2447,"what a surprise",2,37.5,"Unfamiliar","Excitative",0,51.12847222,204.505,232.553,237.5721,3.9595,NA,NA,NA,NA,68,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2449,"aftermoon",1,82.8993055555556,"Unfamiliar","Excitative",37.67361111,52.60416667,369.8757,397.9233,402.9425,6.7157,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2450,"all alone",1,57.03125,"Unfamiliar","Excitative",41.40625,58.94097222,105.2622,133.3128,138.3461,2.3058,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2452,"arms wide open",2,80.2951388888889,"Unfamiliar","Excitative",59.63541667,53.29861111,369.8743,397.9224,402.941,6.7157,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2453,"bringing on the light",2,41.40625,"Unfamiliar","Excitative",37.23958333,45.74652778,105.2607,133.3123,138.3444,2.3057,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2454,"cherokee",2,82.8993055555556,"Unfamiliar","Sedative",54.94791667,55.55555556,402.9422,430.9937,436.0259,7.2671,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2458,"did you know",1,44.7916666666667,"Unfamiliar","Excitative",22.48263889,61.37152778,502.1657,530.2184,535.2494,8.9208,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2459,"do it now",2,85.5034722222222,"Unfamiliar","Excitative",67.79513889,66.84027778,237.5672,265.617,270.6343,4.5106,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2460,"dont say",2,47.7430555555556,"Unfamiliar","Sedative",42.01388889,58.59375,138.3458,166.3935,171.4127,2.8569,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2464,"giving it all",1,74.8263888888889,"Unfamiliar","Excitative",38.71527778,61.89236111,766.7954,794.8489,799.8789,13.3313,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2465,"here tonight",1,66.7534722222222,"Unfamiliar","Sedative",52.95138889,60.50347222,72.194,100.2417,105.2609,1.7543,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2467,"hurt in your heart",1,45.8333333333333,"Unfamiliar","Sedative",44.87847222,57.63888889,601.4038,629.4531,634.4707,10.5745,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2471,"icy blue heart",1,57.9861111111111,"Unfamiliar","Sedative",29.07986111,57.63888889,336.7907,364.8422,369.8743,6.1646,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2472,"in my bed",2,67.6215277777778,"Unfamiliar","Sedative",41.23263889,82.37847222,535.2487,563.299,568.3161,9.4719,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2476,"love definition",2,80.8159722222222,"Unfamiliar","Excitative",57.72569444,59.02777778,766.777,794.8279,799.8606,13.331,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2477,"love lessons",2,63.7152777777778,"Unfamiliar","Sedative",58.68055556,61.37152778,6.0164,34.0883,39.1059,0.6518,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2479,"no one does it better",1,31.1631944444444,"Unfamiliar","Excitative",14.93055556,68.75,634.4721,662.5235,667.5557,11.1259,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2480,"outlines",1,38.5416666666667,"Unfamiliar","Sedative",27.17013889,61.97916667,469.0971,497.1471,502.1645,8.3694,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2481,"paperships",2,49.9131944444444,"Unfamiliar","Sedative",27.51736111,59.11458333,667.5554,695.6046,700.6223,11.677,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2483,"red to blue",2,19.7916666666667,"Unfamiliar","Sedative",27.51736111,45.57291667,270.6356,298.6891,303.7196,5.062,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2484,"revolution",2,29.2534722222222,"Unfamiliar","Excitative",54.94791667,60.85069444,634.4704,662.5229,667.5541,11.1259,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2487,"some kind of blue",1,57.9861111111111,"Unfamiliar","Sedative",48.78472222,50,204.4839,232.5364,237.5679,3.9595,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2492,"the stand",1,44.53125,"Unfamiliar","Sedative",38.10763889,50,733.7272,761.7772,766.794,12.7799,NA,NA,NA,NA,50,"unfamiliar","Unfam_Sed","Unfam_Sed"
56440,2493,"time of times",2,43.2291666666667,"Unfamiliar","Excitative",42.88194444,65.79861111,502.1805,530.2278,535.2474,8.9208,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56440,2496,"what a surprise",1,50,"Unfamiliar","Excitative",20.65972222,69.61805556,237.5691,265.6179,270.6359,4.5106,NA,NA,NA,NA,50,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2497,"2 pills",2,0,"Unfamiliar","Sedative",13.19444444,21.26736111,39.1116,67.1626,72.1944,1.2032,NA,NA,NA,NA,40,"unfamiliar","Unfam_Sed","Unfam_Sed"
56443,2498,"aftermoon",1,43.2291666666667,"Unfamiliar","Excitative",24.56597222,50,402.9553,431.004,436.0227,7.267,NA,NA,NA,NA,40,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2499,"all alone",2,53.3854166666667,"Unfamiliar","Excitative",50,60.85069444,634.4735,662.5251,667.5571,11.126,NA,NA,NA,NA,40,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2502,"always free",2,34.1145833333333,"Unfamiliar","Excitative",16.40625,47.74305556,105.2635,133.3143,138.331,2.3055,NA,NA,NA,NA,40,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2503,"arms wide open",2,40.4513888888889,"Unfamiliar","Excitative",37.58680556,67.44791667,502.1668,530.2198,535.2504,8.9208,NA,NA,NA,NA,40,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2504,"bringing on the light",1,0,"Unfamiliar","Excitative",26.04166667,65.53819444,6.0195,34.0872,39.1192,0.652,NA,NA,NA,NA,40,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2505,"cherokee",2,54.6875,"Unfamiliar","Sedative",0,0,568.32,596.3727,601.4037,10.0234,NA,NA,NA,NA,40,"unfamiliar","Unfam_Sed","Unfam_Sed"
56443,2508,"did you know",1,10.0694444444444,"Unfamiliar","Excitative",0,34.20138889,138.3423,166.3924,171.4094,2.8568,NA,NA,NA,NA,40,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2509,"do it now",2,23.6979166666667,"Unfamiliar","Excitative",50,54.77430556,369.8773,397.925,402.9438,6.7157,NA,NA,NA,NA,40,"unfamiliar","Unfam_Exc","Unfam_Exc"
56443,2511,"dont say",2,12.7604166666667,"Unfamiliar","Sedative",35.67708333,58.33333333,700.6269,728.6775,733.7104,12.2285,NA,NA,NA,NA,40,"unfamiliar","Unfam_Sed","Unfam_Sed"
